[1;31m[PHY]   put_queue: queue is full
[24.0] Checking tx_Data_request for 574119 times 
[24.0] Checking tx_Data_request for 574120 times 
[24.0] Checking tx_Data_request for 574121 times 
[24.0] Checking tx_Data_request for 574122 times 
[24.0] Checking tx_Data_request for 574123 times 
[24.0] Checking tx_Data_request for 574124 times 
[24.0] Checking tx_Data_request for 574125 times 
[24.0] Checking tx_Data_request for 574126 times 
[24.0] Checking tx_Data_request for 574127 times 
[24.0] Checking tx_Data_request for 574128 times 
[24.0] Checking tx_Data_request for 574129 times 
[24.0] Checking tx_Data_request for 574130 times 
[24.0] Checking tx_Data_request for 574131 times 
[24.0] Checking tx_Data_request for 574132 times 
[24.0] Checking tx_Data_request for 574133 times 
[24.0] Checking tx_Data_request for 574134 times 
[24.0] Checking tx_Data_request for 574135 times 
[24.0] Checking tx_Data_request for 574136 times 
[24.0] Checking tx_Data_request for 574137 times 
[24.0] Checking tx_Data_request for 574138 times 
[24.0] Checking tx_Data_request for 574139 times 
[24.0] Checking tx_Data_request for 574140 times 
[24.0] Checking tx_Data_request for 574141 times 
[24.0] Checking tx_Data_request for 574142 times 
[24.0] Checking tx_Data_request for 574143 times 
[24.0] Checking tx_Data_request for 574144 times 
[24.0] Checking tx_Data_request for 574145 times 
[24.0] Checking tx_Data_request for 574146 times 
[24.0] Check[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0ming tx_Data_request for 574147 times 
[24.0] Checking tx_Data_request for 574148 times 
[24.0] Checking tx_Data_request for 574149 times 
[24.0] Checking tx_Data_request for 574150 times 
[24.0] Checking tx_Data_request for 574151 times 
[24.0] Checking tx_Data_request for 574152 times 
[24.0] Checking tx_Data_request for 574153 times 
[24.0] Checking tx_Data_request for 574154 times 
[24.0] Checking tx_Data_request for 574155 times 
[24.0] Checking tx_Data_request for 574156 times 
[24.0] Checking tx_Data_request for 574157 times 
[24.0] Checking tx_Data_request for 574158 times 
[24.0] Checking tx_Data_request for 574159 times 
[24.0] Checking tx_Data_request for 574160 times 
[24.0] Checking tx_Data_request for 574161 times 
[24.0] Checking tx_Data_request for 574162 times 
[24.0] Checking tx_Data_request for 574163 times 
[24.0] Checking tx_Data_request for 574164 times 
[24.0] Checking tx_Data_request for 574165 times 
[24.0] Checking tx_Data_request for 574166 times 
[24.0] Checking tx_Data_request for 574167 times 
[24.0] Checking tx_Data_request for 574168 times 
[24.0] Checking tx_Data_request for 574169 times 
[24.0] Checking tx_Data_request for 574170 times 
[24.0] Checking tx_Data_request for 574171 times 
[24.0] Checking tx_Data_request for 574172 times 
[24.0] Checking tx_Data_request for 574173 times 
[24.0] Checking tx_Data_request for 574174 times 
[24.0] Checking tx_Data_request for 574175 times 
[24.0] Checking tx_Data_request for 574176 times 
[24.0] Checking tx_Data_request for 574177 times 
[24.0] Checking tx_Data_request for 574178 times 
[24.0] Checking tx_Data_request for 574179 times 
[24.0] Checking tx_Data_request for 574180 times 
[24.0] Checking tx_Data_request for 574181 times 
[24.0] Checking tx_Data_request for 574182 times 
[24.0] Checking tx_Data_request for 574183 times 
[24.0] Checking tx_Data_request for 574184 times 
[24.0] Checking tx_Data_request for 574185 times 
[24.0] Checking tx_Data_request for 574186 times 
[24.0] Checking tx_Data_request for 574187 times 
[24.0] Checking tx_Data_request for 574188 times 
[24.0] Checking tx_Data_request for 574189 times 
[24.0] Checking tx_Data_request for 574190 times 
[24.0] Checking tx_Data_request for 574191 times 
[24.0] Checking tx_Data_request for 574192 times 
[24.0] Checking tx_Data_request for 574193 times 
[24.0] Checking tx_Data_request for 574194 times 
[24.0] Checking tx_Data_request for 574195 times 
[24.0] Checking tx_Data_request for 574196 times 
[24.0] Checking tx_Data_request for 574197 times 
[24.0] Checking tx_Data_request for 574198 times 
[24.0] Checking tx_Data_request for 574199 times 
[24.0] Checking tx_Data_request for 574200 times 
[24.0] Checking tx_Data_request for 574201 times 
[24.0] Checking tx_Data_request for 574202 times 
[24.0] Checking tx_Data_request for 574203 times 
[24.0] Checking tx_Data_request for 574204 times 
[24.0] Checking tx_Data_request for 574205 times 
[24.0] Checking tx_Data_request for 574206 times 
[24.0] Checking tx_Data_request for 574207 times 
[24.0] Checking tx_Data_request for 574208 times 
[24.0] Checking tx_Data_request for 574209 times 
[24.0] Checking tx_Data_request for 574210 times 
[24.0] Checking tx_Data_request for 574211 times 
[24.0] Checking tx_Data_request for 574212 times 
[24.0] Checking tx_Data_request for 574213 times 
[24.0] Checking tx_Data_request for 574214 times 
[24.0] Checking tx_Data_request for 574215 times 
[24.0] Checking tx_Data_request for 574216 times 
[24.0] Checking tx_Data_request for 574217 times 
[24.0] Checking tx_Data_request for 574218 times 
[24.0] Checking tx_Data_request for 574219 times 
[24.0] Checking tx_Data_request for 574220 times 
[24.0] Checking tx_Data_request for 574221 times 
[24.0] Checking tx_Data_request for 574222 times 
[24.0] Checking tx_Data_request for 574223 times 
[24.0] Checking tx_Data_request for 574224 times 
[24.0] Checking tx_Data_request for 574225 times 
[24.0] Checking tx_Data_request for 574226 times 
[24.0] Checking tx_Data_request for 574227 times 
[24.0] Checking tx_Data_request for 574228 times 
[24.0] C[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mhecking tx_Data_request for 574229 times 
[24.0] Checking tx_Data_request for 574230 times 
[24.0] Checking tx_Data_request for 574231 times 
[24.0] Checking tx_Data_request for 574232 times 
[24.0] Checking tx_Data_request for 574233 times 
[24.0] Checking tx_Data_request for 574234 times 
[24.0] Checking tx_Data_request for 574235 times 
[24.0] Checking tx_Data_request for 574236 times 
[24.0] Checking tx_Data_request for 574237 times 
[24.0] Checking tx_Data_request for 574238 times 
[24.0] Checking tx_Data_request for 574239 times 
[24.0] Checking tx_Data_request for 574240 times 
[24.0] Checking tx_Data_request for 574241 times 
[24.0] Checking tx_Data_request for 574242 times 
[24.0] Checking tx_Data_request for 574243 times 
[24.0] Checking tx_Data_request for 574244 times 
[24.0] Checking tx_Data_request for 574245 times 
[24.0] Checking tx_Data_request for 574246 times 
[24.0] Checking tx_Data_request for 574247 times 
[24.0] Checking tx_Data_request for 574248 times 
[24.0] Checking tx_Data_request for 574249 times 
[24.0] Checking tx_Data_request for 574250 times 
[24.0] Checking tx_Data_request for 574251 times 
[24.0] Checking tx_Data_request for 574252 times 
[24.0] Checking tx_Data_request for 574253 times 
[24.0] Checking tx_Data_request for 574254 times 
[24.0] Checking tx_Data_request for 574255 times 
[24.0] Checking tx_Data_request for 574256 times 
[24.0] Checking tx_Data_request for 574257 times 
[24.0] Checking tx_Data_request for 574258 times 
[24.0] Checking tx_Data_request for 574259 times 
[24.0] Checking tx_Data_request for 574260 times 
[24.0] Checking tx_Data_request for 574261 times 
[24.0] Checking tx_Data_request for 574262 times 
[24.0] Checking tx_Data_request for 574263 times 
[24.0] Checking tx_Data_request for 574264 times 
[24.0] Checking tx_Data_request for 574265 times 
[24.0] Checking tx_Data_request for 574266 times 
[24.0] Checking tx_Data_request for 574267 times 
[24.0] Checking tx_Data_request for 574268 times 
[24.0] Checking tx_Data_request for 574269 times 
[24.0] Checking tx_Data_request for 574270 times 
[24.0] Checking tx_Data_request for 574271 times 
[24.0] Checking tx_Data_request for 574272 times 
[24.0] Checking tx_Data_request for 574273 times 
[24.0] Checking tx_Data_request for 574274 times 
[24.0] Checking tx_Data_request for 574275 times 
[24.0] Checking tx_Data_request for 574276 times 
[24.0] Checking tx_Data_request for 574277 times 
[24.0] Checking tx_Data_request for 574278 times 
[24.0] Checking tx_Data_request for 574279 times 
[24.0] Checking tx_Data_request for 574280 times 
[24.0] Checking tx_Data_request for 574281 times 
[24.0] Checking tx_Data_request for 574282 times 
[24.0] Checking tx_Data_request for 574283 times 
[24.0] Checking tx_Data_request for 574284 times 
[24.0] Checking tx_Data_request for 574285 times 
[24.0] Checking tx_Data_request for 574286 times 
[24.0] Checking tx_Data_request for 574287 times 
[24.0] Checking tx_Data_request for 574288 times 
[24.0] Checking tx_Data_request for 574289 times 
[24.0] Checking tx_Data_request for 574290 times 
[24.0] Checking tx_Data_request for 574291 times 
[24.0] Checking tx_Data_request for 574292 times 
[24.0] Checking tx_Data_request for 574293 times 
[24.0] Checking tx_Data_request for 574294 times 
[24.0] Checking tx_Data_request for 574295 times 
[24.0] Checking tx_Data_request for 574296 times 
[24.0] Checking tx_Data_request for 574297 times 
[24.0] Checking tx_Data_request for 574298 times 
[24.0] Checking tx_Data_request for 574299 times 
[24.0] Checking tx_Data_request for 574300 times 
[24.0] Checking tx_Data_request for 574301 times 
[24.0] Checking tx_Data_request for 574302 times 
[24.0] Checking tx_Data_request for 574303 times 
[24.0] Checking tx_Data_request for 574304 times 
[24.0] Checking tx_Data_request for 574305 times 
[24.0] Checking tx_Data_request for 574306 times 
[24.0] Checking tx_Data_request for 574307 times 
[24.0] Checking tx_Data_request for 574308 times 
[24.0] Checking tx_Data_request for 574309 times 
[24.0] Checking tx_Data_request for 574310 times 
[24.[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m0] Checking tx_Data_request for 574311 times 
[24.0] Checking tx_Data_request for 574312 times 
[24.0] Checking tx_Data_request for 574313 times 
[24.0] Checking tx_Data_request for 574314 times 
[24.0] Checking tx_Data_request for 574315 times 
[24.0] Checking tx_Data_request for 574316 times 
[24.0] Checking tx_Data_request for 574317 times 
[24.0] Checking tx_Data_request for 574318 times 
[24.0] Checking tx_Data_request for 574319 times 
[24.0] Checking tx_Data_request for 574320 times 
[24.0] Checking tx_Data_request for 574321 times 
[24.0] Checking tx_Data_request for 574322 times 
[24.0] Checking tx_Data_request for 574323 times 
[24.0] Checking tx_Data_request for 574324 times 
[24.0] Checking tx_Data_request for 574325 times 
[24.0] Checking tx_Data_request for 574326 times 
[24.0] Checking tx_Data_request for 574327 times 
[24.0] Checking tx_Data_request for 574328 times 
[24.0] Checking tx_Data_request for 574329 times 
[24.0] Checking tx_Data_request for 574330 times 
[24.0] Checking tx_Data_request for 574331 times 
[24.0] Checking tx_Data_request for 574332 times 
[24.0] Checking tx_Data_request for 574333 times 
[24.0] Checking tx_Data_request for 574334 times 
[24.0] Checking tx_Data_request for 574335 times 
[24.0] Checking tx_Data_request for 574336 times 
[24.0] Checking tx_Data_request for 574337 times 
[24.0] Checking tx_Data_request for 574338 times 
[24.0] Checking tx_Data_request for 574339 times 
[24.0] Checking tx_Data_request for 574340 times 
[24.0] Checking tx_Data_request for 574341 times 
[24.0] Checking tx_Data_request for 574342 times 
[24.0] Checking tx_Data_request for 574343 times 
[24.0] Checking tx_Data_request for 574344 times 
[24.0] Checking tx_Data_request for 574345 times 
[24.0] Checking tx_Data_request for 574346 times 
[24.0] Checking tx_Data_request for 574347 times 
[24.0] Checking tx_Data_request for 574348 times 
[24.0] Checking tx_Data_request for 574349 times 
[24.0] Checking tx_Data_request for 574350 times 
[24.0] Checking tx_Data_request for 574351 times 
[24.0] Checking tx_Data_request for 574352 times 
[24.0] Checking tx_Data_request for 574353 times 
[24.0] Checking tx_Data_request for 574354 times 
[24.0] Checking tx_Data_request for 574355 times 
[24.0] Checking tx_Data_request for 574356 times 
[24.0] Checking tx_Data_request for 574357 times 
[24.0] Checking tx_Data_request for 574358 times 
[24.0] Checking tx_Data_request for 574359 times 
[24.0] Checking tx_Data_request for 574360 times 
[24.0] Checking tx_Data_request for 574361 times 
[24.0] Checking tx_Data_request for 574362 times 
[24.0] Checking tx_Data_request for 574363 times 
[24.0] Checking tx_Data_request for 574364 times 
[24.0] Checking tx_Data_request for 574365 times 
[24.0] Checking tx_Data_request for 574366 times 
[24.0] Checking tx_Data_request for 574367 times 
[24.0] Checking tx_Data_request for 574368 times 
[24.0] Checking tx_Data_request for 574369 times 
[24.0] Checking tx_Data_request for 574370 times 
[24.0] Checking tx_Data_request for 574371 times 
[24.0] Checking tx_Data_request for 574372 times 
[24.0] Checking tx_Data_request for 574373 times 
[24.0] Checking tx_Data_request for 574374 times 
[24.0] Checking tx_Data_request for 574375 times 
[24.0] Checking tx_Data_request for 574376 times 
[24.0] Checking tx_Data_request for 574377 times 
[24.0] Checking tx_Data_request for 574378 times 
[24.0] Checking tx_Data_request for 574379 times 
[24.0] Checking tx_Data_request for 574380 times 
[24.0] Checking tx_Data_request for 574381 times 
[24.0] Checking tx_Data_request for 574382 times 
[24.0] Checking tx_Data_request for 574383 times 
[24.0] Checking tx_Data_request for 574384 times 
[24.0] Checking tx_Data_request for 574385 times 
[24.0] Checking tx_Data_request for 574386 times 
[24.0] Checking tx_Data_request for 574387 times 
[24.0] Checking tx_Data_request for 574388 times 
[24.0] Checking tx_Data_request for 574389 times 
[24.0] Checking tx_Data_request for 574390 times 
[24.0] Checking tx_Data_request for 574391 times 
[24.0] Checking tx_Data_request for 574392 times 
[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[24.0] Checking tx_Data_request for 574393 times 
[24.0] Checking tx_Data_request for 574394 times 
[24.0] Checking tx_Data_request for 574395 times 
[24.0] Checking tx_Data_request for 574396 times 
[24.0] Checking tx_Data_request for 574397 times 
[24.0] Checking tx_Data_request for 574398 times 
[24.0] Checking tx_Data_request for 574399 times 
[24.0] Checking tx_Data_request for 574400 times 
[24.0] Checking tx_Data_request for 574401 times 
[24.0] Checking tx_Data_request for 574402 times 
[24.0] Checking tx_Data_request for 574403 times 
[24.0] Checking tx_Data_request for 574404 times 
[24.0] Checking tx_Data_request for 574405 times 
[24.0] Checking tx_Data_request for 574406 times 
[24.0] Checking tx_Data_request for 574407 times 
[24.0] Checking tx_Data_request for 574408 times 
